lumen_frac,nuclei_frac,epithelial_frac,stroma_frac,epi_stroma_ratio,crowding_index,texture_entropy,glcm_energy,glcm_contrast,glcm_homogeneity,glcm_correlation,path
0.03465024364692624,0.014999761908541135,0.009983968508436374,0.9735877208298281,0.010254821722614242,0.015538146947962843,6.119988639362825,0.18919015164838657,0.21458167330677289,0.8984037184594954,0.9200111005887842,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_3956_2781.tif
0.5634196282598689,0.007777654322947255,0.010745861176806717,0.639846986555769,0.016794423358388114,0.017814901932134645,5.017379291830336,0.5117577442262821,0.09368127490039842,0.9572300132802125,0.9178819529767919,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_706_406.tif
0.6184822463135505,0.01804733258202251,0.019460008571292518,0.6330534435961334,0.03073991424917808,0.04730391994532117,5.0944012904819385,0.5427575902287266,0.107800796812749,0.9552301460823375,0.9405163443795733,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_831_1281.tif
0.0660783162172029,0.018634624847224647,0.01393628672560753,0.9583498674624212,0.014541961342895234,0.019953070174659675,6.18793179370456,0.16918941781876476,0.2323665338645418,0.8900750332005312,0.9236996800715052,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_956_2656.tif
0.0026666243392962016,0.16787035126426564,0.09742702496785766,0.9016682274884525,0.10805196634158173,0.1683190265582259,6.400040404320641,0.15201683043126302,0.25861354581673307,0.884439176626826,0.9378066301822706,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_1161_1005.tif
0.0010634751829336042,0.11680766971952826,0.04465008491928699,0.9547308772876621,0.04676719479958027,0.11693190696877567,6.100610234567317,0.21369084033586766,0.170605577689243,0.9165484727755644,0.9387509458118317,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_1411_2130.tif
0.002571387755749909,0.14404533261376803,0.053634069300487294,0.9447151632513769,0.05677274101952255,0.1444165391176438,6.099851766481754,0.20475502769797307,0.19690039840637452,0.904433598937583,0.9247338368217319,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_1536_4005.tif
0.011349026205933239,0.19072713131537594,0.14145807209409375,0.8537007349089697,0.16569983638256425,0.19291635112347819,6.533148298310187,0.15034469246519896,0.36454980079681265,0.8556018592297479,0.9464401593886723,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_1786_1880.tif
0.005571340137458135,0.21207599879366995,0.12142664402152346,0.8749067475119443,0.13878809869375655,0.21326395154282185,6.572951396747747,0.1307637765432295,0.2694262948207171,0.880266401062417,0.9500857520032244,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_1786_2255.tif
0.00103172965508484,0.08034793098522246,0.03315820383803432,0.9666830685227219,0.034301008177070796,0.08043083343042237,5.993849712539822,0.22067504296757195,0.17655776892430278,0.9135889774236389,0.9218906941131034,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_2036_2880.tif
0.0008095109601434898,0.1767114807701465,0.057792733448675415,0.9419850478563833,0.061352070906210004,0.17685446954712572,6.18535383464619,0.18754666068792558,0.1941434262948207,0.905503984063745,0.9362553710556984,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_2286_2005.tif
0.004158664148188124,0.08163362486309741,0.033602641227917014,0.9651910287138299,0.0348144980923557,0.08197444708280112,6.199139980175464,0.18486783873271856,0.20289243027888448,0.9021175298804781,0.92786207143855,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_2661_2630.tif
0.0,0.09723655180076507,0.02277741623148839,0.9772225837685116,0.023308319527011286,0.09723645456431051,5.829277043749712,0.2648987820828241,0.1590756972111554,0.921777556440903,0.9249550171906025,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_2661_3130.tif
0.00019047316709258584,0.08336375613085506,0.03287249408739544,0.9671275059126045,0.03398982438864215,0.08337955431908266,5.8953756829965585,0.25526349997619086,0.17431075697211157,0.9163760956175299,0.9222442926823878,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_2911_4130.tif
0.0,0.15675941651719813,0.058364152949953174,0.9416358470500468,0.06198166003640918,0.1567592597579384,6.168743148926625,0.19236772079808256,0.2008605577689243,0.9052026560424967,0.9323289595891099,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_3161_3755.tif
0.0,0.17267979873335343,0.06226885287535119,0.9377311471246488,0.06640373743186861,0.1726796260537274,6.1327601146252935,0.19368462595831815,0.2041195219123506,0.9033553784860557,0.9285232460924193,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_3161_3880.tif
0.0028570975063887875,0.09534769289376359,0.05093569943334233,0.9481912985508166,0.05371880074325705,0.09562079520851754,6.217423486148415,0.173012095141347,0.2211553784860558,0.8962444887118195,0.9245693222280433,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_2_3411_4380.tif
